,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,0.00043010711669921875
1,01c00030_white-rook.jpg,white-rook,11,11,0.2233409881591797
2,02c00126_white-knight.jpg,white-knight,8,8,0.7111015319824219
3,01c00041_black-bishop.jpg,black-bishop,0,2,1.4923038482666016
4,02c00027_white-pawn.jpg,white-pawn,9,9,3.4332275390625e-05
5,02c00121_black-rook.jpg,black-rook,5,5,0.03824949264526367
6,02c00015_white-knight.jpg,white-knight,8,8,0.0049285888671875
7,01c00038_white-king.jpg,white-king,7,8,5.259523868560791
8,01c00027_white-knight.jpg,white-knight,8,8,0.05693483352661133
9,01c00048_white-king.jpg,white-king,7,7,0.42891693115234375
10,02c00054_black-pawn.jpg,black-pawn,3,3,0.0020017623901367188
11,01c00008_white-queen.jpg,white-queen,10,10,0.004031181335449219
12,01c00051_black-pawn.jpg,black-pawn,3,3,0.09280538558959961
13,02c00021_black-king.jpg,black-king,1,1,0.0004949569702148438
14,02c00058_white-king.jpg,white-king,7,11,2.140934944152832
15,02c00152_white-rook.jpg,white-rook,11,11,0.16516351699829102
16,02c00000_black-rook.jpg,black-rook,5,5,0.0005283355712890625
17,02c00025_white-king.jpg,white-king,7,7,0.0021276473999023438
18,02c00008_white-king.jpg,white-king,7,7,0.0005626678466796875
19,02c00146_black-pawn.jpg,black-pawn,3,3,0.007782936096191406
20,02c00053_black-bishop.jpg,black-bishop,0,5,1.2103462219238281
21,02c00086_white-rook.jpg,white-rook,11,11,0.01058197021484375
22,02c00011_white-bishop.jpg,white-bishop,6,6,0.001796722412109375
23,02c00167_white-queen.jpg,white-queen,10,10,0.2200183868408203
24,02c00002_black-pawn.jpg,black-pawn,3,3,9.441375732421875e-05
25,01c00049_white-pawn.jpg,white-pawn,9,9,0.03274345397949219
26,02c00064_white-king.jpg,white-king,7,7,0.10442352294921875
27,02c00096_black-queen.jpg,black-queen,4,4,0.0007534027099609375
28,01c00047_black-pawn.jpg,black-pawn,3,3,0.0072879791259765625
29,01c00044_white-bishop.jpg,white-bishop,6,8,2.9178099632263184
30,02c00009_black-king.jpg,black-king,1,1,0.01921844482421875
31,02c00141_black-pawn.jpg,black-pawn,3,3,0.0016193389892578125
32,02c00115_black-bishop.jpg,black-bishop,0,1,0.9855804443359375
33,02c00131_white-bishop.jpg,white-bishop,6,7,4.806388854980469
34,02c00149_white-knight.jpg,white-knight,8,8,0.058847904205322266
35,02c00110_white-rook.jpg,white-rook,11,11,0.0803232192993164
36,01c00046_white-pawn.jpg,white-pawn,9,9,0.25551509857177734
37,02c00047_black-knight.jpg,black-knight,2,2,0.17876577377319336
38,02c00040_white-knight.jpg,white-knight,8,8,0.010532379150390625
39,02c00080_black-pawn.jpg,black-pawn,3,3,0.21525812149047852
40,02c00038_white-pawn.jpg,white-pawn,9,9,0.0014295578002929688
41,02c00003_white-knight.jpg,white-knight,8,8,0.0025568008422851562
42,02c00073_white-king.jpg,white-king,7,7,0.0063018798828125
43,02c00071_black-rook.jpg,black-rook,5,5,0.0051174163818359375
44,02c00020_black-rook.jpg,black-rook,5,5,0.010277748107910156
45,02c00079_white-pawn.jpg,white-pawn,9,9,5.7220458984375e-06
46,01c00022_black-king.jpg,black-king,1,1,0.006443023681640625
47,02c00151_black-knight.jpg,black-knight,2,2,0.3459029197692871
48,01c00035_black-knight.jpg,black-knight,2,2,0.016936302185058594
49,02c00150_white-king.jpg,white-king,7,8,1.6796844005584717
50,02c00137_white-king.jpg,white-king,7,7,0.049163818359375
51,02c00061_white-rook.jpg,white-rook,11,11,0.0024747848510742188
52,02c00024_black-knight.jpg,black-knight,2,2,0.13005590438842773
53,02c00116_white-pawn.jpg,white-pawn,9,9,0.6537022590637207
54,02c00063_black-bishop.jpg,black-bishop,0,0,0.5669293403625488
55,01c00014_white-pawn.jpg,white-pawn,9,9,0.004798412322998047
56,01c00007_white-rook.jpg,white-rook,11,11,0.019611358642578125
57,02c00044_black-rook.jpg,black-rook,5,5,0.0015115737915039062
58,02c00148_black-bishop.jpg,black-bishop,0,0,0.715202808380127
59,01c00028_black-pawn.jpg,black-pawn,3,3,0.4077606201171875
60,01c00034_black-king.jpg,black-king,1,1,0.004082679748535156
61,02c00162_white-king.jpg,white-king,7,7,0.1711277961730957
62,02c00050_white-pawn.jpg,white-pawn,9,9,0.3977198600769043
63,02c00163_black-knight.jpg,black-knight,2,2,0.5770754814147949
64,02c00088_black-king.jpg,black-king,1,1,0.0022573471069335938
65,02c00069_black-queen.jpg,black-queen,4,1,5.301013946533203
66,02c00068_black-pawn.jpg,black-pawn,3,3,0.00030612945556640625
67,02c00147_white-pawn.jpg,white-pawn,9,9,0.107269287109375
68,02c00074_white-knight.jpg,white-knight,8,8,0.010423660278320312
69,02c00012_white-bishop.jpg,white-bishop,6,6,0.007710456848144531
70,02c00059_black-knight.jpg,black-knight,2,2,0.11085081100463867
71,02c00001_white-queen.jpg,white-queen,10,10,0.004225730895996094
72,02c00124_black-king.jpg,black-king,1,1,0.16984796524047852
73,02c00026_white-rook.jpg,white-rook,11,11,0.2732048034667969
74,02c00142_black-queen.jpg,black-queen,4,1,1.6696176528930664
75,02c00042_black-pawn.jpg,black-pawn,3,3,6.008148193359375e-05
76,02c00072_black-knight.jpg,black-knight,2,2,0.3199748992919922
77,01c00004_white-pawn.jpg,white-pawn,9,9,0.0008726119995117188
78,01c00043_white-queen.jpg,white-queen,10,11,1.9658927917480469
79,02c00076_black-bishop.jpg,black-bishop,0,0,0.32798004150390625
80,02c00100_black-pawn.jpg,black-pawn,3,3,-0.0
81,02c00029_black-queen.jpg,black-queen,4,0,7.0388617515563965
82,02c00097_white-bishop.jpg,white-bishop,6,6,0.10354804992675781
83,02c00144_white-bishop.jpg,white-bishop,6,0,1.530428171157837
84,02c00032_white-queen.jpg,white-queen,10,10,0.0455474853515625
85,02c00023_black-knight.jpg,black-knight,2,2,0.16669988632202148
86,02c00092_white-pawn.jpg,white-pawn,9,10,2.5532264709472656
