,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,9.5367431640625e-06
1,01c00030_white-rook.jpg,white-rook,11,11,0.012820243835449219
2,02c00015_white-knight.jpg,white-knight,8,8,0.013634681701660156
3,01c00027_white-knight.jpg,white-knight,8,8,0.0008831024169921875
4,01c00048_white-king.jpg,white-king,7,7,0.03286552429199219
5,01c00008_white-queen.jpg,white-queen,10,10,0.014743804931640625
6,01c00051_black-pawn.jpg,black-pawn,3,3,0.011815547943115234
7,02c00021_black-king.jpg,black-king,1,1,0.007518768310546875
8,02c00000_black-rook.jpg,black-rook,5,5,0.0019092559814453125
9,02c00025_white-king.jpg,white-king,7,7,0.25202178955078125
10,02c00008_white-king.jpg,white-king,7,8,1.4852650165557861
11,02c00146_black-pawn.jpg,black-pawn,3,3,0.03412914276123047
12,02c00086_white-rook.jpg,white-rook,11,11,0.2662801742553711
13,02c00167_white-queen.jpg,white-queen,10,10,0.07358741760253906
14,02c00002_black-pawn.jpg,black-pawn,3,3,0.0683736801147461
15,01c00049_white-pawn.jpg,white-pawn,9,9,5.626678466796875e-05
16,02c00064_white-king.jpg,white-king,7,7,0.9338455200195312
17,02c00096_black-queen.jpg,black-queen,4,4,0.0016355514526367188
18,01c00047_black-pawn.jpg,black-pawn,3,3,0.31241893768310547
19,02c00141_black-pawn.jpg,black-pawn,3,3,0.00014972686767578125
20,02c00115_black-bishop.jpg,black-bishop,0,0,0.12231826782226562
21,02c00149_white-knight.jpg,white-knight,8,8,0.011096954345703125
22,01c00046_white-pawn.jpg,white-pawn,9,9,0.00029850006103515625
23,02c00047_black-knight.jpg,black-knight,2,2,0.000972747802734375
24,02c00040_white-knight.jpg,white-knight,8,8,0.016704559326171875
25,02c00038_white-pawn.jpg,white-pawn,9,9,7.62939453125e-06
26,02c00003_white-knight.jpg,white-knight,8,8,0.0025930404663085938
27,02c00020_black-rook.jpg,black-rook,5,5,0.03508424758911133
28,02c00079_white-pawn.jpg,white-pawn,9,9,4.1961669921875e-05
29,01c00022_black-king.jpg,black-king,1,1,0.0084991455078125
30,02c00151_black-knight.jpg,black-knight,2,2,0.04718780517578125
31,01c00035_black-knight.jpg,black-knight,2,2,0.0007581710815429688
32,02c00150_white-king.jpg,white-king,7,8,3.314767837524414
33,02c00137_white-king.jpg,white-king,7,8,4.217873573303223
34,02c00061_white-rook.jpg,white-rook,11,11,0.015413284301757812
35,02c00116_white-pawn.jpg,white-pawn,9,9,0.0019073486328125
36,02c00063_black-bishop.jpg,black-bishop,0,0,0.015718460083007812
37,01c00014_white-pawn.jpg,white-pawn,9,9,1.621246337890625e-05
38,01c00007_white-rook.jpg,white-rook,11,11,0.055300235748291016
39,02c00044_black-rook.jpg,black-rook,5,5,0.002704620361328125
40,02c00148_black-bishop.jpg,black-bishop,0,0,0.05571460723876953
41,01c00028_black-pawn.jpg,black-pawn,3,5,0.7165079116821289
42,01c00034_black-king.jpg,black-king,1,1,0.001041412353515625
43,02c00162_white-king.jpg,white-king,7,7,0.5330581665039062
44,02c00163_black-knight.jpg,black-knight,2,2,0.06257295608520508
45,02c00069_black-queen.jpg,black-queen,4,4,0.4893012046813965
46,02c00068_black-pawn.jpg,black-pawn,3,3,5.626678466796875e-05
47,02c00147_white-pawn.jpg,white-pawn,9,9,0.004769325256347656
48,02c00012_white-bishop.jpg,white-bishop,6,6,0.04299497604370117
49,02c00059_black-knight.jpg,black-knight,2,2,0.013628005981445312
50,02c00001_white-queen.jpg,white-queen,10,10,0.46886205673217773
51,02c00124_black-king.jpg,black-king,1,1,0.3270554542541504
52,02c00026_white-rook.jpg,white-rook,11,11,0.08231401443481445
53,02c00142_black-queen.jpg,black-queen,4,1,3.4553961753845215
54,02c00042_black-pawn.jpg,black-pawn,3,3,2.384185791015625e-05
55,01c00004_white-pawn.jpg,white-pawn,9,9,5.7220458984375e-06
56,01c00043_white-queen.jpg,white-queen,10,10,0.09937572479248047
57,02c00100_black-pawn.jpg,black-pawn,3,3,0.0027914047241210938
58,02c00097_white-bishop.jpg,white-bishop,6,6,0.029720306396484375
59,02c00144_white-bishop.jpg,white-bishop,6,6,0.47210216522216797
60,02c00023_black-knight.jpg,black-knight,2,2,0.1043252944946289
61,01c00031_white-queen.jpg,white-queen,10,4,1.5276305675506592
62,02c00037_white-bishop.jpg,white-bishop,6,6,0.06522321701049805
63,02c00056_black-rook.jpg,black-rook,5,5,0.00079345703125
64,02c00161_white-knight.jpg,white-knight,8,8,0.06503105163574219
65,01c00016_black-pawn.jpg,black-pawn,3,3,0.0739898681640625
66,02c00043_white-queen.jpg,white-queen,10,10,0.2267155647277832
67,02c00164_white-rook.jpg,white-rook,11,11,0.040874481201171875
68,01c00021_black-queen.jpg,black-queen,4,4,0.5604896545410156
69,02c00084_white-queen.jpg,white-queen,10,10,0.20922279357910156
70,02c00057_black-king.jpg,black-king,1,1,0.14983749389648438
71,01c00001_black-rook.jpg,black-rook,5,5,0.08169126510620117
72,02c00013_white-pawn.jpg,white-pawn,9,9,3.814697265625e-06
73,02c00166_black-rook.jpg,black-rook,5,5,0.024927139282226562
74,01c00005_black-pawn.jpg,black-pawn,3,9,0.8719320297241211
75,02c00103_white-rook.jpg,white-rook,11,9,0.7419166564941406
76,02c00014_white-rook.jpg,white-rook,11,11,0.009011268615722656
77,02c00004_black-bishop.jpg,black-bishop,0,0,0.004532814025878906
78,01c00023_black-knight.jpg,black-knight,2,2,0.03540992736816406
79,01c00042_white-rook.jpg,white-rook,11,11,0.016637802124023438
80,02c00098_black-bishop.jpg,black-bishop,0,0,0.0012521743774414062
81,01c00015_white-knight.jpg,white-knight,8,8,0.004123687744140625
82,02c00046_white-king.jpg,white-king,7,7,0.048839569091796875
83,01c00054_white-queen.jpg,white-queen,10,10,0.43257617950439453
84,01c00026_white-pawn.jpg,white-pawn,9,9,0.0002117156982421875
85,02c00036_black-queen.jpg,black-queen,4,4,0.06258487701416016
86,01c00006_white-bishop.jpg,white-bishop,6,6,0.0044956207275390625
87,02c00016_black-bishop.jpg,black-bishop,0,0,0.012307167053222656
88,01c00003_white-knight.jpg,white-knight,8,8,0.011025428771972656
89,02c00060_white-pawn.jpg,white-pawn,9,9,-0.0
90,02c00155_white-queen.jpg,white-queen,10,11,0.9854192733764648
91,01c00058_black-knight.jpg,black-knight,2,2,0.0014133453369140625
92,02c00033_black-king.jpg,black-king,1,1,0.5109601020812988
93,02c00031_black-pawn.jpg,black-pawn,3,3,5.7220458984375e-06
94,02c00157_black-queen.jpg,black-queen,4,4,0.465360164642334
95,02c00041_black-bishop.jpg,black-bishop,0,0,0.016984939575195312
96,02c00062_white-bishop.jpg,white-bishop,6,6,0.3248724937438965
97,01c00050_white-knight.jpg,white-knight,8,8,0.02207469940185547
98,02c00091_black-bishop.jpg,black-bishop,0,0,0.005341529846191406
99,02c00039_white-rook.jpg,white-rook,11,11,0.0051937103271484375
100,02c00089_white-king.jpg,white-king,7,8,5.4278950691223145
101,01c00009_black-bishop.jpg,black-bishop,0,0,0.16790771484375
102,02c00153_black-king.jpg,black-king,1,1,0.008535385131835938
103,02c00095_white-bishop.jpg,white-bishop,6,6,0.27799558639526367
104,02c00030_white-knight.jpg,white-knight,8,8,0.011297225952148438
105,02c00135_black-knight.jpg,black-knight,2,2,0.04259681701660156
106,01c00029_white-bishop.jpg,white-bishop,6,6,0.41475844383239746
107,02c00109_black-rook.jpg,black-rook,5,5,0.0038022994995117188
108,02c00134_white-rook.jpg,white-rook,11,11,0.18677091598510742
109,02c00160_black-bishop.jpg,black-bishop,0,0,0.0005750656127929688
110,02c00165_black-king.jpg,black-king,1,1,0.07395410537719727
111,02c00018_black-pawn.jpg,black-pawn,3,3,0.0004119873046875
112,02c00108_white-queen.jpg,white-queen,10,8,2.5975852012634277
113,01c00002_black-knight.jpg,black-knight,2,2,0.032344818115234375
114,02c00119_white-bishop.jpg,white-bishop,6,6,0.0865020751953125
115,02c00075_white-rook.jpg,white-rook,11,11,0.0031108856201171875
116,01c00052_white-bishop.jpg,white-bishop,6,8,3.4362659454345703
117,02c00145_black-queen.jpg,black-queen,4,5,1.0333170890808105
118,02c00065_black-knight.jpg,black-knight,2,2,0.03842639923095703
119,01c00059_black-rook.jpg,black-rook,5,5,0.028142929077148438
120,01c00055_black-bishop.jpg,black-bishop,0,0,0.011324405670166016
121,02c00045_black-king.jpg,black-king,1,1,0.14663362503051758
122,02c00156_white-bishop.jpg,white-bishop,6,6,0.04193925857543945
123,02c00019_white-queen.jpg,white-queen,10,10,0.03459787368774414
124,02c00093_black-pawn.jpg,black-pawn,3,3,0.0005283355712890625
125,01c00012_white-king.jpg,white-king,7,7,0.04813098907470703
126,02c00139_black-bishop.jpg,black-bishop,0,1,2.3284640312194824
127,02c00034_black-rook.jpg,black-rook,5,5,0.03655195236206055
128,01c00053_white-rook.jpg,white-rook,11,11,0.0044689178466796875
129,02c00114_white-knight.jpg,white-knight,8,8,0.0005292892456054688
130,02c00007_white-rook.jpg,white-rook,11,11,0.0004425048828125
131,02c00158_black-pawn.jpg,black-pawn,3,3,8.58306884765625e-06
132,02c00113_white-king.jpg,white-king,7,8,4.410991668701172
133,01c00033_black-queen.jpg,black-queen,4,1,3.8609204292297363
134,01c00057_black-king.jpg,black-king,1,1,0.0908517837524414
135,02c00067_white-knight.jpg,white-knight,8,8,0.005484580993652344
136,01c00032_black-bishop.jpg,black-bishop,0,0,0.08009147644042969
137,01c00020_black-bishop.jpg,black-bishop,0,0,0.012998580932617188
138,02c00094_black-queen.jpg,black-queen,4,1,2.0866951942443848
139,01c00056_black-queen.jpg,black-queen,4,4,0.14525318145751953
140,02c00132_white-queen.jpg,white-queen,10,4,3.9643757343292236
141,02c00106_white-king.jpg,white-king,7,8,1.302743911743164
142,02c00085_black-rook.jpg,black-rook,5,5,0.0739736557006836
143,02c00006_white-pawn.jpg,white-pawn,9,9,3.910064697265625e-05
144,02c00107_white-knight.jpg,white-knight,8,8,0.0009632110595703125
145,02c00070_white-queen.jpg,white-queen,10,10,0.6566715240478516
146,01c00019_white-queen.jpg,white-queen,10,10,0.025345325469970703
147,02c00143_white-bishop.jpg,white-bishop,6,0,1.1610450744628906
148,02c00159_white-pawn.jpg,white-pawn,9,9,2.86102294921875e-06
149,01c00024_black-rook.jpg,black-rook,5,5,0.0026416778564453125
150,02c00154_black-rook.jpg,black-rook,5,5,0.0038852691650390625
151,02c00087_black-knight.jpg,black-knight,2,2,0.0010843276977539062
152,02c00118_black-queen.jpg,black-queen,4,1,1.853266954421997
153,02c00138_white-knight.jpg,white-knight,8,8,0.004398345947265625
154,01c00011_black-king.jpg,black-king,1,1,0.06155586242675781
155,02c00117_black-pawn.jpg,black-pawn,3,3,0.00060272216796875
156,02c00140_white-pawn.jpg,white-pawn,9,9,9.5367431640625e-05
157,02c00017_black-queen.jpg,black-queen,4,4,0.00034427642822265625
158,01c00010_black-queen.jpg,black-queen,4,1,1.720001459121704
159,02c00090_white-knight.jpg,white-knight,8,8,0.004923820495605469
160,01c00000_white-king.jpg,white-king,7,10,1.0272200107574463
161,01c00025_white-king.jpg,white-king,7,6,1.0271282196044922
