,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,7.2479248046875e-05
1,01c00030_white-rook.jpg,white-rook,11,11,0.008386611938476562
2,02c00015_white-knight.jpg,white-knight,8,8,0.002658843994140625
3,01c00027_white-knight.jpg,white-knight,8,8,0.3038053512573242
4,01c00048_white-king.jpg,white-king,7,7,0.08841180801391602
5,01c00008_white-queen.jpg,white-queen,10,10,0.7917943000793457
6,01c00051_black-pawn.jpg,black-pawn,3,3,0.012633800506591797
7,02c00021_black-king.jpg,black-king,1,1,0.0027446746826171875
8,02c00000_black-rook.jpg,black-rook,5,5,0.0034084320068359375
9,02c00025_white-king.jpg,white-king,7,7,0.042130470275878906
10,02c00008_white-king.jpg,white-king,7,7,0.4564204216003418
11,02c00146_black-pawn.jpg,black-pawn,3,3,0.011293411254882812
12,02c00086_white-rook.jpg,white-rook,11,11,0.010374069213867188
13,02c00167_white-queen.jpg,white-queen,10,11,2.1854195594787598
14,02c00002_black-pawn.jpg,black-pawn,3,3,0.0001277923583984375
15,01c00049_white-pawn.jpg,white-pawn,9,9,0.00365447998046875
16,02c00064_white-king.jpg,white-king,7,7,0.0066375732421875
17,02c00096_black-queen.jpg,black-queen,4,4,2.6702880859375e-05
18,01c00047_black-pawn.jpg,black-pawn,3,3,0.16662883758544922
19,02c00141_black-pawn.jpg,black-pawn,3,3,0.005675315856933594
20,02c00115_black-bishop.jpg,black-bishop,0,1,1.5764331817626953
21,02c00149_white-knight.jpg,white-knight,8,8,0.00095367431640625
22,01c00046_white-pawn.jpg,white-pawn,9,9,0.023583412170410156
23,02c00047_black-knight.jpg,black-knight,2,2,0.14609766006469727
24,02c00040_white-knight.jpg,white-knight,8,8,0.0027408599853515625
25,02c00038_white-pawn.jpg,white-pawn,9,9,0.0005407333374023438
26,02c00003_white-knight.jpg,white-knight,8,8,0.0016727447509765625
27,02c00020_black-rook.jpg,black-rook,5,5,0.051480770111083984
28,02c00079_white-pawn.jpg,white-pawn,9,9,0.0002841949462890625
