,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,0.025605201721191406
1,01c00030_white-rook.jpg,white-rook,11,9,1.6221060752868652
2,02c00126_white-knight.jpg,white-knight,8,8,0.3423643112182617
3,01c00041_black-bishop.jpg,black-bishop,0,2,4.685399532318115
4,02c00027_white-pawn.jpg,white-pawn,9,9,0.00030612945556640625
5,02c00121_black-rook.jpg,black-rook,5,5,0.6927618980407715
6,02c00015_white-knight.jpg,white-knight,8,8,0.07084369659423828
7,01c00038_white-king.jpg,white-king,7,6,3.4579966068267822
8,01c00027_white-knight.jpg,white-knight,8,8,0.020753860473632812
9,01c00048_white-king.jpg,white-king,7,7,0.007390499114990234
10,02c00054_black-pawn.jpg,black-pawn,3,3,0.00045013427734375
11,01c00008_white-queen.jpg,white-queen,10,7,5.688317775726318
12,01c00051_black-pawn.jpg,black-pawn,3,3,0.14998674392700195
13,02c00021_black-king.jpg,black-king,1,2,2.550274610519409
14,02c00058_white-king.jpg,white-king,7,8,3.946946620941162
15,02c00152_white-rook.jpg,white-rook,11,11,0.05062723159790039
16,02c00000_black-rook.jpg,black-rook,5,5,0.049105167388916016
17,02c00025_white-king.jpg,white-king,7,7,0.0019006729125976562
18,02c00008_white-king.jpg,white-king,7,7,0.0017223358154296875
19,02c00146_black-pawn.jpg,black-pawn,3,3,0.0052928924560546875
20,02c00053_black-bishop.jpg,black-bishop,0,5,3.1134324073791504
21,02c00086_white-rook.jpg,white-rook,11,7,1.577392816543579
22,02c00011_white-bishop.jpg,white-bishop,6,6,0.000713348388671875
23,02c00167_white-queen.jpg,white-queen,10,11,5.383243083953857
24,02c00002_black-pawn.jpg,black-pawn,3,3,9.5367431640625e-06
25,01c00049_white-pawn.jpg,white-pawn,9,9,0.017194271087646484
26,02c00064_white-king.jpg,white-king,7,6,1.2935776710510254
27,02c00096_black-queen.jpg,black-queen,4,2,2.0903005599975586
28,01c00047_black-pawn.jpg,black-pawn,3,3,2.47955322265625e-05
29,01c00044_white-bishop.jpg,white-bishop,6,8,2.1577553749084473
30,02c00009_black-king.jpg,black-king,1,1,0.3953256607055664
31,02c00141_black-pawn.jpg,black-pawn,3,3,0.0001125335693359375
32,02c00115_black-bishop.jpg,black-bishop,0,2,1.300523281097412
33,02c00131_white-bishop.jpg,white-bishop,6,8,4.956388473510742
34,02c00149_white-knight.jpg,white-knight,8,8,0.033884525299072266
35,02c00110_white-rook.jpg,white-rook,11,8,1.9033644199371338
36,01c00046_white-pawn.jpg,white-pawn,9,9,0.2551259994506836
37,02c00047_black-knight.jpg,black-knight,2,8,0.9994716644287109
38,02c00040_white-knight.jpg,white-knight,8,8,0.023797988891601562
39,02c00080_black-pawn.jpg,black-pawn,3,3,0.0009031295776367188
40,02c00038_white-pawn.jpg,white-pawn,9,9,1.1444091796875e-05
41,02c00003_white-knight.jpg,white-knight,8,8,0.006816864013671875
42,02c00073_white-king.jpg,white-king,7,7,0.00044536590576171875
43,02c00071_black-rook.jpg,black-rook,5,5,0.33150815963745117
44,02c00020_black-rook.jpg,black-rook,5,5,0.013976097106933594
45,02c00079_white-pawn.jpg,white-pawn,9,9,7.43865966796875e-05
46,01c00022_black-king.jpg,black-king,1,1,0.7777519226074219
47,02c00151_black-knight.jpg,black-knight,2,2,0.34725141525268555
