,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,0.0008649826049804688
1,01c00030_white-rook.jpg,white-rook,11,11,0.1012263298034668
2,02c00126_white-knight.jpg,white-knight,8,8,0.2796905040740967
3,01c00041_black-bishop.jpg,black-bishop,0,2,2.1519877910614014
4,02c00027_white-pawn.jpg,white-pawn,9,9,1.71661376953125e-05
5,02c00121_black-rook.jpg,black-rook,5,2,0.8506531715393066
6,02c00015_white-knight.jpg,white-knight,8,8,0.006770133972167969
7,01c00038_white-king.jpg,white-king,7,8,6.188862323760986
8,01c00027_white-knight.jpg,white-knight,8,8,0.49848031997680664
9,01c00048_white-king.jpg,white-king,7,7,0.17830324172973633
10,02c00054_black-pawn.jpg,black-pawn,3,3,0.45734596252441406
11,01c00008_white-queen.jpg,white-queen,10,10,0.393979549407959
12,01c00051_black-pawn.jpg,black-pawn,3,3,0.1493816375732422
13,02c00021_black-king.jpg,black-king,1,1,0.0054721832275390625
14,02c00058_white-king.jpg,white-king,7,8,2.958834171295166
15,02c00152_white-rook.jpg,white-rook,11,11,0.0175933837890625
16,02c00000_black-rook.jpg,black-rook,5,5,0.006221771240234375
17,02c00025_white-king.jpg,white-king,7,7,0.000102996826171875
18,02c00008_white-king.jpg,white-king,7,7,0.08568048477172852
19,02c00146_black-pawn.jpg,black-pawn,3,3,0.0027332305908203125
20,02c00053_black-bishop.jpg,black-bishop,0,0,0.20549821853637695
21,02c00086_white-rook.jpg,white-rook,11,8,1.0281548500061035
22,02c00011_white-bishop.jpg,white-bishop,6,6,0.04205894470214844
23,02c00167_white-queen.jpg,white-queen,10,11,1.6638216972351074
24,02c00002_black-pawn.jpg,black-pawn,3,3,0.0007038116455078125
25,01c00049_white-pawn.jpg,white-pawn,9,3,1.5499753952026367
26,02c00064_white-king.jpg,white-king,7,7,0.45472192764282227
27,02c00096_black-queen.jpg,black-queen,4,4,0.11995601654052734
28,01c00047_black-pawn.jpg,black-pawn,3,3,0.16197443008422852
29,01c00044_white-bishop.jpg,white-bishop,6,8,1.8716721534729004
30,02c00009_black-king.jpg,black-king,1,1,0.015389442443847656
31,02c00141_black-pawn.jpg,black-pawn,3,3,0.05518484115600586
32,02c00115_black-bishop.jpg,black-bishop,0,1,1.1372017860412598
33,02c00131_white-bishop.jpg,white-bishop,6,8,2.4402856826782227
34,02c00149_white-knight.jpg,white-knight,8,8,0.10815620422363281
35,02c00110_white-rook.jpg,white-rook,11,8,2.62593150138855
36,01c00046_white-pawn.jpg,white-pawn,9,9,0.5091090202331543
37,02c00047_black-knight.jpg,black-knight,2,2,0.15650272369384766
38,02c00040_white-knight.jpg,white-knight,8,8,0.03517913818359375
39,02c00080_black-pawn.jpg,black-pawn,3,3,0.5097389221191406
40,02c00038_white-pawn.jpg,white-pawn,9,9,0.00034332275390625
41,02c00003_white-knight.jpg,white-knight,8,8,0.004229545593261719
42,02c00073_white-king.jpg,white-king,7,7,0.1251988410949707
43,02c00071_black-rook.jpg,black-rook,5,5,0.035889625549316406
44,02c00020_black-rook.jpg,black-rook,5,5,0.12192106246948242
45,02c00079_white-pawn.jpg,white-pawn,9,9,0.0002117156982421875
46,01c00022_black-king.jpg,black-king,1,1,0.1171269416809082
47,02c00151_black-knight.jpg,black-knight,2,2,0.04797697067260742
48,01c00035_black-knight.jpg,black-knight,2,2,0.0005559921264648438
49,02c00150_white-king.jpg,white-king,7,6,3.3735554218292236
50,02c00137_white-king.jpg,white-king,7,1,1.5377867221832275
51,02c00061_white-rook.jpg,white-rook,11,11,0.11577415466308594
52,02c00024_black-knight.jpg,black-knight,2,2,0.029605388641357422
53,02c00116_white-pawn.jpg,white-pawn,9,3,1.650064468383789
54,02c00063_black-bishop.jpg,black-bishop,0,0,0.14668989181518555
55,01c00014_white-pawn.jpg,white-pawn,9,9,0.006606101989746094
56,01c00007_white-rook.jpg,white-rook,11,8,1.349637508392334
57,02c00044_black-rook.jpg,black-rook,5,5,0.009099006652832031
58,02c00148_black-bishop.jpg,black-bishop,0,0,0.12345409393310547
59,01c00028_black-pawn.jpg,black-pawn,3,3,0.466123104095459
60,01c00034_black-king.jpg,black-king,1,1,0.0034494400024414062
61,02c00162_white-king.jpg,white-king,7,7,0.0008096694946289062
62,02c00050_white-pawn.jpg,white-pawn,9,9,0.02377796173095703
63,02c00163_black-knight.jpg,black-knight,2,2,0.06013011932373047
64,02c00088_black-king.jpg,black-king,1,1,0.025903701782226562
65,02c00069_black-queen.jpg,black-queen,4,1,3.809267044067383
66,02c00068_black-pawn.jpg,black-pawn,3,3,0.001377105712890625
67,02c00147_white-pawn.jpg,white-pawn,9,9,0.03168296813964844
68,02c00074_white-knight.jpg,white-knight,8,8,0.06042957305908203
69,02c00012_white-bishop.jpg,white-bishop,6,6,0.0022487640380859375
70,02c00059_black-knight.jpg,black-knight,2,2,0.04165315628051758
71,02c00001_white-queen.jpg,white-queen,10,10,0.27348804473876953
72,02c00124_black-king.jpg,black-king,1,2,3.865457057952881
73,02c00026_white-rook.jpg,white-rook,11,11,0.4560279846191406
74,02c00142_black-queen.jpg,black-queen,4,1,1.845207691192627
75,02c00042_black-pawn.jpg,black-pawn,3,3,0.17145633697509766
76,02c00072_black-knight.jpg,black-knight,2,2,0.12133646011352539
77,01c00004_white-pawn.jpg,white-pawn,9,9,0.0014295578002929688
78,01c00043_white-queen.jpg,white-queen,10,2,2.5540640354156494
79,02c00076_black-bishop.jpg,black-bishop,0,1,2.5379905700683594
80,02c00100_black-pawn.jpg,black-pawn,3,3,0.0002651214599609375
81,02c00029_black-queen.jpg,black-queen,4,2,4.788187503814697
82,02c00097_white-bishop.jpg,white-bishop,6,6,0.12122392654418945
83,02c00144_white-bishop.jpg,white-bishop,6,6,0.34447169303894043
84,02c00032_white-queen.jpg,white-queen,10,10,0.37342023849487305
85,02c00023_black-knight.jpg,black-knight,2,2,0.06076478958129883
86,02c00092_white-pawn.jpg,white-pawn,9,9,0.09203481674194336
87,02c00051_white-rook.jpg,white-rook,11,11,0.07863426208496094
88,02c00127_black-bishop.jpg,black-bishop,0,2,1.9384284019470215
89,01c00031_white-queen.jpg,white-queen,10,5,1.4218157529830933
90,02c00136_black-king.jpg,black-king,1,1,0.0071620941162109375
91,02c00037_white-bishop.jpg,white-bishop,6,6,0.004839897155761719
92,02c00056_black-rook.jpg,black-rook,5,5,0.013133525848388672
93,02c00161_white-knight.jpg,white-knight,8,8,0.011815071105957031
94,01c00016_black-pawn.jpg,black-pawn,3,3,0.03051137924194336
95,02c00043_white-queen.jpg,white-queen,10,11,2.0967044830322266
96,02c00164_white-rook.jpg,white-rook,11,9,2.260312557220459
97,01c00039_black-knight.jpg,black-knight,2,2,0.15809345245361328
98,01c00021_black-queen.jpg,black-queen,4,2,2.957195520401001
99,02c00084_white-queen.jpg,white-queen,10,8,4.502364158630371
100,02c00057_black-king.jpg,black-king,1,1,1.1887693405151367
101,01c00001_black-rook.jpg,black-rook,5,5,0.22662734985351562
102,02c00013_white-pawn.jpg,white-pawn,9,9,0.001293182373046875
103,01c00036_black-queen.jpg,black-queen,4,2,2.422506332397461
104,02c00166_black-rook.jpg,black-rook,5,5,0.03137350082397461
105,01c00005_black-pawn.jpg,black-pawn,3,3,2.956390380859375e-05
106,02c00128_white-pawn.jpg,white-pawn,9,9,0.12124967575073242
107,02c00103_white-rook.jpg,white-rook,11,9,3.187986373901367
108,02c00014_white-rook.jpg,white-rook,11,11,0.7226705551147461
109,02c00004_black-bishop.jpg,black-bishop,0,0,0.013794898986816406
110,01c00023_black-knight.jpg,black-knight,2,2,0.0028629302978515625
111,01c00042_white-rook.jpg,white-rook,11,11,0.049149513244628906
112,02c00111_black-knight.jpg,black-knight,2,2,0.006995201110839844
113,02c00098_black-bishop.jpg,black-bishop,0,0,0.0080108642578125
114,01c00015_white-knight.jpg,white-knight,8,8,0.1103830337524414
115,02c00046_white-king.jpg,white-king,7,7,0.2460470199584961
116,02c00081_white-queen.jpg,white-queen,10,7,1.4962799549102783
117,01c00054_white-queen.jpg,white-queen,10,9,1.59617018699646
118,01c00026_white-pawn.jpg,white-pawn,9,9,0.26357126235961914
119,02c00036_black-queen.jpg,black-queen,4,4,0.4409444332122803
120,01c00006_white-bishop.jpg,white-bishop,6,6,0.025280475616455078
121,02c00016_black-bishop.jpg,black-bishop,0,0,0.11269998550415039
122,01c00003_white-knight.jpg,white-knight,8,8,0.16379308700561523
123,02c00060_white-pawn.jpg,white-pawn,9,9,-0.0
124,02c00125_white-king.jpg,white-king,7,8,4.3026628494262695
125,02c00155_white-queen.jpg,white-queen,10,11,1.6853954792022705
126,02c00123_black-knight.jpg,black-knight,2,2,0.4018363952636719
127,01c00058_black-knight.jpg,black-knight,2,2,0.016205310821533203
128,02c00033_black-king.jpg,black-king,1,1,0.0027942657470703125
