,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,5.7220458984375e-06
1,01c00030_white-rook.jpg,white-rook,11,11,0.035355567932128906
2,02c00015_white-knight.jpg,white-knight,8,8,0.0012350082397460938
3,01c00027_white-knight.jpg,white-knight,8,8,0.049584388732910156
4,01c00048_white-king.jpg,white-king,7,7,0.012769222259521484
5,01c00008_white-queen.jpg,white-queen,10,10,0.02550506591796875
6,01c00051_black-pawn.jpg,black-pawn,3,3,0.03860330581665039
7,02c00021_black-king.jpg,black-king,1,1,0.08191108703613281
8,02c00000_black-rook.jpg,black-rook,5,5,0.006870269775390625
9,02c00025_white-king.jpg,white-king,7,7,0.05155754089355469
10,02c00008_white-king.jpg,white-king,7,7,0.013258934020996094
11,02c00146_black-pawn.jpg,black-pawn,3,3,0.00033473968505859375
12,02c00086_white-rook.jpg,white-rook,11,11,0.10837078094482422
13,02c00167_white-queen.jpg,white-queen,10,10,0.897336483001709
14,02c00002_black-pawn.jpg,black-pawn,3,3,0.00026798248291015625
15,01c00049_white-pawn.jpg,white-pawn,9,9,0.0813145637512207
16,02c00064_white-king.jpg,white-king,7,7,0.3565549850463867
17,02c00096_black-queen.jpg,black-queen,4,4,0.0005979537963867188
18,01c00047_black-pawn.jpg,black-pawn,3,3,0.23183727264404297
19,02c00141_black-pawn.jpg,black-pawn,3,3,0.0021209716796875
20,02c00115_black-bishop.jpg,black-bishop,0,0,0.06909942626953125
21,02c00149_white-knight.jpg,white-knight,8,8,0.016742706298828125
22,01c00046_white-pawn.jpg,white-pawn,9,5,1.557201862335205
23,02c00047_black-knight.jpg,black-knight,2,2,0.0123748779296875
24,02c00040_white-knight.jpg,white-knight,8,8,0.006941795349121094
25,02c00038_white-pawn.jpg,white-pawn,9,9,0.0002288818359375
26,02c00003_white-knight.jpg,white-knight,8,8,0.00228118896484375
27,02c00020_black-rook.jpg,black-rook,5,5,0.004685401916503906
28,02c00079_white-pawn.jpg,white-pawn,9,9,-0.0
29,01c00022_black-king.jpg,black-king,1,1,0.0066204071044921875
30,02c00151_black-knight.jpg,black-knight,2,2,0.010115623474121094
31,01c00035_black-knight.jpg,black-knight,2,2,0.0041332244873046875
32,02c00150_white-king.jpg,white-king,7,10,1.3848282098770142
33,02c00137_white-king.jpg,white-king,7,7,0.0404815673828125
34,02c00061_white-rook.jpg,white-rook,11,11,0.00067901611328125
35,02c00116_white-pawn.jpg,white-pawn,9,9,0.018199443817138672
36,02c00063_black-bishop.jpg,black-bishop,0,0,0.019029617309570312
37,01c00014_white-pawn.jpg,white-pawn,9,9,0.00030803680419921875
38,01c00007_white-rook.jpg,white-rook,11,11,0.0036935806274414062
39,02c00044_black-rook.jpg,black-rook,5,5,0.0018825531005859375
40,02c00148_black-bishop.jpg,black-bishop,0,0,0.2176051139831543
41,01c00028_black-pawn.jpg,black-pawn,3,3,0.03228187561035156
42,01c00034_black-king.jpg,black-king,1,1,0.009371757507324219
43,02c00162_white-king.jpg,white-king,7,7,0.24332475662231445
44,02c00163_black-knight.jpg,black-knight,2,2,0.02074432373046875
45,02c00069_black-queen.jpg,black-queen,4,1,1.9988789558410645
46,02c00068_black-pawn.jpg,black-pawn,3,3,0.0033464431762695312
47,02c00147_white-pawn.jpg,white-pawn,9,9,0.005709648132324219
48,02c00012_white-bishop.jpg,white-bishop,6,6,0.0014104843139648438
49,02c00059_black-knight.jpg,black-knight,2,2,0.0069675445556640625
50,02c00001_white-queen.jpg,white-queen,10,10,0.042748451232910156
51,02c00124_black-king.jpg,black-king,1,2,3.3315553665161133
52,02c00026_white-rook.jpg,white-rook,11,11,0.003124237060546875
53,02c00142_black-queen.jpg,black-queen,4,2,1.3141460418701172
54,02c00042_black-pawn.jpg,black-pawn,3,3,0.03261137008666992
55,01c00004_white-pawn.jpg,white-pawn,9,9,0.00035858154296875
56,01c00043_white-queen.jpg,white-queen,10,9,2.654228925704956
57,02c00100_black-pawn.jpg,black-pawn,3,3,7.62939453125e-06
58,02c00097_white-bishop.jpg,white-bishop,6,6,0.0014324188232421875
59,02c00144_white-bishop.jpg,white-bishop,6,6,0.5002374649047852
60,02c00023_black-knight.jpg,black-knight,2,2,0.030625343322753906
61,01c00031_white-queen.jpg,white-queen,10,10,0.7850542068481445
62,02c00037_white-bishop.jpg,white-bishop,6,6,0.00058746337890625
63,02c00056_black-rook.jpg,black-rook,5,5,0.0011529922485351562
64,02c00161_white-knight.jpg,white-knight,8,8,0.004370689392089844
65,01c00016_black-pawn.jpg,black-pawn,3,3,0.008219718933105469
66,02c00043_white-queen.jpg,white-queen,10,10,0.3631134033203125
67,02c00164_white-rook.jpg,white-rook,11,11,0.00032711029052734375
68,01c00021_black-queen.jpg,black-queen,4,4,0.0041790008544921875
69,02c00084_white-queen.jpg,white-queen,10,10,0.06326532363891602
70,02c00057_black-king.jpg,black-king,1,1,0.5195832252502441
71,01c00001_black-rook.jpg,black-rook,5,5,0.0016803741455078125
72,02c00013_white-pawn.jpg,white-pawn,9,9,9.441375732421875e-05
73,02c00166_black-rook.jpg,black-rook,5,5,0.00086212158203125
74,01c00005_black-pawn.jpg,black-pawn,3,3,9.5367431640625e-05
75,02c00103_white-rook.jpg,white-rook,11,11,0.5752644538879395
76,02c00014_white-rook.jpg,white-rook,11,11,0.0026702880859375
77,02c00004_black-bishop.jpg,black-bishop,0,0,0.003894805908203125
78,01c00023_black-knight.jpg,black-knight,2,2,0.0059986114501953125
79,01c00042_white-rook.jpg,white-rook,11,11,0.0038175582885742188
80,02c00098_black-bishop.jpg,black-bishop,0,0,0.0003108978271484375
81,01c00015_white-knight.jpg,white-knight,8,8,0.20549488067626953
82,02c00046_white-king.jpg,white-king,7,7,0.10251569747924805
83,01c00054_white-queen.jpg,white-queen,10,10,1.2565581798553467
84,01c00026_white-pawn.jpg,white-pawn,9,9,0.032358646392822266
85,02c00036_black-queen.jpg,black-queen,4,4,0.04597043991088867
86,01c00006_white-bishop.jpg,white-bishop,6,6,0.0070400238037109375
87,02c00016_black-bishop.jpg,black-bishop,0,0,0.017090797424316406
