,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,3.528594970703125e-05
1,01c00030_white-rook.jpg,white-rook,11,11,0.007187843322753906
2,02c00126_white-knight.jpg,white-knight,8,8,0.18505144119262695
3,01c00041_black-bishop.jpg,black-bishop,0,3,1.3294811248779297
4,02c00027_white-pawn.jpg,white-pawn,9,9,1.71661376953125e-05
5,02c00121_black-rook.jpg,black-rook,5,5,0.25452136993408203
6,02c00015_white-knight.jpg,white-knight,8,8,0.012640953063964844
7,01c00038_white-king.jpg,white-king,7,9,9.163601875305176
8,01c00027_white-knight.jpg,white-knight,8,8,0.02418994903564453
9,01c00048_white-king.jpg,white-king,7,7,0.2973952293395996
10,02c00054_black-pawn.jpg,black-pawn,3,5,1.0735270977020264
11,01c00008_white-queen.jpg,white-queen,10,10,0.09179830551147461
12,01c00051_black-pawn.jpg,black-pawn,3,3,0.1587839126586914
13,02c00021_black-king.jpg,black-king,1,1,0.0035200119018554688
14,02c00058_white-king.jpg,white-king,7,11,2.325446367263794
15,02c00152_white-rook.jpg,white-rook,11,11,0.012109756469726562
16,02c00000_black-rook.jpg,black-rook,5,5,0.0035266876220703125
17,02c00025_white-king.jpg,white-king,7,7,0.02184438705444336
18,02c00008_white-king.jpg,white-king,7,7,0.0017757415771484375
19,02c00146_black-pawn.jpg,black-pawn,3,3,0.6362271308898926
20,02c00053_black-bishop.jpg,black-bishop,0,0,0.8616256713867188
21,02c00086_white-rook.jpg,white-rook,11,11,0.19810104370117188
22,02c00011_white-bishop.jpg,white-bishop,6,6,0.008740901947021484
23,02c00167_white-queen.jpg,white-queen,10,11,1.847733974456787
24,02c00002_black-pawn.jpg,black-pawn,3,3,0.0006389617919921875
25,01c00049_white-pawn.jpg,white-pawn,9,9,0.002475738525390625
26,02c00064_white-king.jpg,white-king,7,6,1.541219711303711
27,02c00096_black-queen.jpg,black-queen,4,4,0.00559234619140625
28,01c00047_black-pawn.jpg,black-pawn,3,3,0.6236100196838379
29,01c00044_white-bishop.jpg,white-bishop,6,8,1.2579090595245361
30,02c00009_black-king.jpg,black-king,1,1,0.4697751998901367
31,02c00141_black-pawn.jpg,black-pawn,3,3,0.006026268005371094
32,02c00115_black-bishop.jpg,black-bishop,0,0,0.23308372497558594
33,02c00131_white-bishop.jpg,white-bishop,6,8,3.0598645210266113
34,02c00149_white-knight.jpg,white-knight,8,8,0.08790731430053711
35,02c00110_white-rook.jpg,white-rook,11,11,0.5749549865722656
36,01c00046_white-pawn.jpg,white-pawn,9,9,0.05867815017700195
37,02c00047_black-knight.jpg,black-knight,2,2,0.05836915969848633
38,02c00040_white-knight.jpg,white-knight,8,8,0.021062850952148438
39,02c00080_black-pawn.jpg,black-pawn,3,3,0.007411003112792969
40,02c00038_white-pawn.jpg,white-pawn,9,9,4.76837158203125e-05
41,02c00003_white-knight.jpg,white-knight,8,8,0.01158905029296875
42,02c00073_white-king.jpg,white-king,7,7,0.03519439697265625
43,02c00071_black-rook.jpg,black-rook,5,5,0.05635643005371094
44,02c00020_black-rook.jpg,black-rook,5,5,0.01889801025390625
45,02c00079_white-pawn.jpg,white-pawn,9,9,4.76837158203125e-05
46,01c00022_black-king.jpg,black-king,1,1,0.0025959014892578125
47,02c00151_black-knight.jpg,black-knight,2,2,0.35619354248046875
48,01c00035_black-knight.jpg,black-knight,2,2,0.057000160217285156
49,02c00150_white-king.jpg,white-king,7,6,3.193352699279785
50,02c00137_white-king.jpg,white-king,7,7,0.02264118194580078
51,02c00061_white-rook.jpg,white-rook,11,11,0.00202178955078125
52,02c00024_black-knight.jpg,black-knight,2,2,0.06056356430053711
53,02c00116_white-pawn.jpg,white-pawn,9,9,0.039637088775634766
54,02c00063_black-bishop.jpg,black-bishop,0,0,0.767909049987793
55,01c00014_white-pawn.jpg,white-pawn,9,9,6.29425048828125e-05
56,01c00007_white-rook.jpg,white-rook,11,11,0.0671224594116211
57,02c00044_black-rook.jpg,black-rook,5,5,0.009806632995605469
58,02c00148_black-bishop.jpg,black-bishop,0,5,1.268744945526123
59,01c00028_black-pawn.jpg,black-pawn,3,5,1.7540898323059082
60,01c00034_black-king.jpg,black-king,1,1,0.00012302398681640625
61,02c00162_white-king.jpg,white-king,7,7,0.46976184844970703
62,02c00050_white-pawn.jpg,white-pawn,9,9,0.056993961334228516
63,02c00163_black-knight.jpg,black-knight,2,8,1.5813426971435547
64,02c00088_black-king.jpg,black-king,1,1,0.021636009216308594
65,02c00069_black-queen.jpg,black-queen,4,2,4.013598442077637
66,02c00068_black-pawn.jpg,black-pawn,3,3,0.0028591156005859375
