,fn,label,actual,pred,loss
0,02c00099_white-pawn.jpg,white-pawn,9,9,9.5367431640625e-07
1,01c00030_white-rook.jpg,white-rook,11,11,0.04387092590332031
2,02c00015_white-knight.jpg,white-knight,8,8,0.008009910583496094
3,01c00027_white-knight.jpg,white-knight,8,8,0.020814895629882812
4,01c00048_white-king.jpg,white-king,7,7,0.0012226104736328125
5,01c00008_white-queen.jpg,white-queen,10,10,0.0014925003051757812
6,01c00051_black-pawn.jpg,black-pawn,3,3,0.01546478271484375
7,02c00021_black-king.jpg,black-king,1,1,0.030625343322753906
8,02c00000_black-rook.jpg,black-rook,5,5,0.004058837890625
9,02c00025_white-king.jpg,white-king,7,7,0.00040721893310546875
10,02c00008_white-king.jpg,white-king,7,7,0.0014657974243164062
11,02c00146_black-pawn.jpg,black-pawn,3,3,0.4281449317932129
12,02c00086_white-rook.jpg,white-rook,11,11,0.15708017349243164
13,02c00167_white-queen.jpg,white-queen,10,11,2.0520801544189453
14,02c00002_black-pawn.jpg,black-pawn,3,3,0.0314483642578125
15,01c00049_white-pawn.jpg,white-pawn,9,9,1.9073486328125e-06
16,02c00064_white-king.jpg,white-king,7,7,0.17319679260253906
17,02c00096_black-queen.jpg,black-queen,4,4,0.17470312118530273
18,01c00047_black-pawn.jpg,black-pawn,3,3,0.047698020935058594
19,02c00141_black-pawn.jpg,black-pawn,3,3,0.004467487335205078
20,02c00115_black-bishop.jpg,black-bishop,0,0,0.022860050201416016
21,02c00149_white-knight.jpg,white-knight,8,8,0.06976604461669922
22,01c00046_white-pawn.jpg,white-pawn,9,9,0.0003490447998046875
23,02c00047_black-knight.jpg,black-knight,2,2,0.07965564727783203
24,02c00040_white-knight.jpg,white-knight,8,8,0.02403545379638672
25,02c00038_white-pawn.jpg,white-pawn,9,9,8.392333984375e-05
26,02c00003_white-knight.jpg,white-knight,8,8,0.011834144592285156
27,02c00020_black-rook.jpg,black-rook,5,5,0.04482316970825195
28,02c00079_white-pawn.jpg,white-pawn,9,9,4.76837158203125e-06
29,01c00022_black-king.jpg,black-king,1,1,0.012844562530517578
30,02c00151_black-knight.jpg,black-knight,2,2,0.30014467239379883
31,01c00035_black-knight.jpg,black-knight,2,2,0.00986480712890625
32,02c00150_white-king.jpg,white-king,7,6,1.3437862396240234
33,02c00137_white-king.jpg,white-king,7,7,0.0174713134765625
34,02c00061_white-rook.jpg,white-rook,11,11,0.1122598648071289
